label,arp_opcode,arp_src_hw_mac,arp_src_proto_ipv4,arp_dst_hw_mac,arp_dst_proto_ipv4,frame_len
0,2,02:00:00:c0:4f:68,192.168.1.135,02:00:00:e0:c7:c3,192.168.1.181,56
0,2,02:00:00:30:71:01,192.168.1.127,02:00:00:07:3b:79,192.168.1.229,56
1,2,DE:AD:BE:EF:00:01,192.168.1.1,02:00:00:7d:c8:14,192.168.1.28,48
0,2,02:00:00:1b:84:fd,192.168.1.220,02:00:00:e4:3e:86,192.168.1.144,42
1,2,DE:AD:BE:EF:00:01,192.168.1.221,00:00:0A:BB:CC:01,192.168.1.1,42
0,2,02:00:00:06:d1:36,192.168.1.53,02:00:00:e0:c7:c3,192.168.1.181,57
1,2,DE:AD:BE:EF:00:01,192.168.1.1,02:00:00:5e:27:82,192.168.1.89,56
0,1,02:00:00:e4:97:80,192.168.1.66,ff:ff:ff:ff:ff:ff,192.168.1.69,51
0,1,02:00:00:42:98:7d,192.168.1.200,ff:ff:ff:ff:ff:ff,192.168.1.69,50
0,2,02:00:00:ce:7e:50,192.168.1.46,02:00:00:07:3b:79,192.168.1.229,58
0,1,02:00:00:c1:cc:0f,192.168.1.254,ff:ff:ff:ff:ff:ff,192.168.1.194,59
0,1,02:00:00:9d:24:70,192.168.1.219,ff:ff:ff:ff:ff:ff,192.168.1.33,47
0,1,02:00:00:42:98:7d,192.168.1.200,ff:ff:ff:ff:ff:ff,192.168.1.98,64
0,1,02:00:00:99:99:03,192.168.1.194,ff:ff:ff:ff:ff:ff,192.168.1.69,43
0,1,02:00:00:57:c6:40,192.168.1.11,ff:ff:ff:ff:ff:ff,192.168.1.127,56
0,1,02:00:00:f5:cc:5c,192.168.1.145,ff:ff:ff:ff:ff:ff,192.168.1.179,64
0,1,02:00:00:7d:c8:14,192.168.1.28,ff:ff:ff:ff:ff:ff,192.168.1.214,56
0,1,02:00:00:17:a5:d7,192.168.1.88,ff:ff:ff:ff:ff:ff,192.168.1.194,57
0,1,02:00:00:f9:f7:4e,192.168.1.57,ff:ff:ff:ff:ff:ff,192.168.1.135,42
1,2,DE:AD:BE:EF:00:01,192.168.1.1,02:00:00:9d:a3:be,192.168.1.33,56
0,2,02:00:00:e4:3e:86,192.168.1.144,02:00:00:c9:2d:60,192.168.1.118,50
0,1,02:00:00:8f:ee:25,192.168.1.160,ff:ff:ff:ff:ff:ff,192.168.1.116,44
1,2,DE:AD:BE:EF:00:01,192.168.1.1,02:00:00:a9:f6:76,192.168.1.21,54
0,1,00:00:0A:BB:CC:01,192.168.1.1,ff:ff:ff:ff:ff:ff,192.168.1.194,59
0,1,02:00:00:17:a5:d7,192.168.1.88,ff:ff:ff:ff:ff:ff,192.168.1.127,62
1,2,DE:AD:BE:EF:00:01,192.168.1.51,00:00:0A:BB:CC:01,192.168.1.1,51
0,1,02:00:00:09:eb:bd,192.168.1.67,ff:ff:ff:ff:ff:ff,192.168.1.33,53
1,2,DE:AD:BE:EF:00:01,192.168.1.1,02:00:00:e4:3e:86,192.168.1.144,49
0,1,02:00:00:d0:27:cc,192.168.1.230,ff:ff:ff:ff:ff:ff,192.168.1.59,63
0,1,02:00:00:19:21:17,192.168.1.116,ff:ff:ff:ff:ff:ff,192.168.1.230,43
1,2,DE:AD:BE:EF:00:01,192.168.1.1,02:00:00:3c:0d:6b,192.168.1.214,52
1,2,DE:AD:BE:EF:00:01,192.168.1.59,00:00:0A:BB:CC:01,192.168.1.1,54
0,2,02:00:00:1b:84:fd,192.168.1.220,02:00:00:16:97:af,192.168.1.18,42
0,2,02:00:00:f5:cc:5c,192.168.1.145,02:00:00:58:04:51,192.168.1.72,62
0,1,02:00:00:30:71:01,192.168.1.127,ff:ff:ff:ff:ff:ff,192.168.1.135,52
0,2,02:00:00:8f:60:ba,192.168.1.58,02:00:00:60:d1:b2,192.168.1.250,52
0,2,02:00:00:a1:8b:70,192.168.1.115,02:00:00:72:2a:61,192.168.1.98,58
0,1,02:00:00:06:d1:36,192.168.1.53,ff:ff:ff:ff:ff:ff,192.168.1.137,44
0,1,02:00:00:6c:9e:f6,192.168.1.251,ff:ff:ff:ff:ff:ff,192.168.1.160,59
0,2,02:00:00:1c:fb:87,192.168.1.6,02:00:00:99:99:03,192.168.1.194,53
0,1,02:00:00:07:3b:79,192.168.1.229,ff:ff:ff:ff:ff:ff,192.168.1.106,54
0,1,02:00:00:bd:da:2a,192.168.1.7,ff:ff:ff:ff:ff:ff,192.168.1.179,57
0,2,02:00:00:06:d1:36,192.168.1.53,02:00:00:30:71:01,192.168.1.127,46
0,2,02:00:00:e4:3e:86,192.168.1.144,02:00:00:50:fd:f3,192.168.1.123,43
0,1,02:00:00:f9:f7:4e,192.168.1.57,ff:ff:ff:ff:ff:ff,192.168.1.250,56
0,1,02:00:00:1b:84:fd,192.168.1.220,ff:ff:ff:ff:ff:ff,192.168.1.88,63
0,2,02:00:00:58:04:51,192.168.1.72,02:00:00:94:8b:28,192.168.1.60,58
0,1,02:00:00:a7:af:d3,192.168.1.179,ff:ff:ff:ff:ff:ff,192.168.1.57,56
1,2,DE:AD:BE:EF:00:01,192.168.1.219,00:00:0A:BB:CC:01,192.168.1.1,52
0,1,02:00:00:94:8b:28,192.168.1.60,ff:ff:ff:ff:ff:ff,192.168.1.214,57
0,2,02:00:00:a7:af:d3,192.168.1.179,02:00:00:c9:2d:60,192.168.1.118,56
0,1,02:00:00:c9:2d:60,192.168.1.118,ff:ff:ff:ff:ff:ff,192.168.1.88,56
0,1,02:00:00:d0:27:cc,192.168.1.230,ff:ff:ff:ff:ff:ff,192.168.1.214,59
0,2,02:00:00:8f:ee:25,192.168.1.160,02:00:00:ce:7e:50,192.168.1.46,54
0,1,02:00:00:7d:c8:14,192.168.1.28,ff:ff:ff:ff:ff:ff,192.168.1.1,50
0,2,02:00:00:f5:cc:5c,192.168.1.145,02:00:00:ce:7e:50,192.168.1.46,60
1,2,DE:AD:BE:EF:00:01,192.168.1.115,00:00:0A:BB:CC:01,192.168.1.1,51
0,2,02:00:00:72:2a:61,192.168.1.98,02:00:00:ce:7e:50,192.168.1.46,61
0,1,00:00:0A:BB:CC:01,192.168.1.1,ff:ff:ff:ff:ff:ff,192.168.1.200,57
1,2,DE:AD:BE:EF:00:01,192.168.1.1,02:00:00:00:3d:33,192.168.1.69,62
1,2,DE:AD:BE:EF:00:01,192.168.1.1,02:00:00:b2:e9:41,192.168.1.104,64
0,1,00:00:0A:BB:CC:01,192.168.1.1,ff:ff:ff:ff:ff:ff,192.168.1.184,46
1,2,DE:AD:BE:EF:00:01,192.168.1.1,02:00:00:86:2d:a5,192.168.1.106,42
0,1,02:00:00:57:c6:40,192.168.1.11,ff:ff:ff:ff:ff:ff,192.168.1.33,45
1,2,DE:AD:BE:EF:00:01,192.168.1.1,02:00:00:a7:af:d3,192.168.1.179,61
0,2,02:00:00:f9:f7:4e,192.168.1.57,02:00:00:e0:c7:c3,192.168.1.181,61
0,2,02:00:00:09:eb:bd,192.168.1.67,02:00:00:50:fd:f3,192.168.1.123,54
0,1,02:00:00:c1:cf:06,192.168.1.137,ff:ff:ff:ff:ff:ff,192.168.1.28,57
0,2,02:00:00:7e:4e:a4,192.168.1.184,02:00:00:9d:24:70,192.168.1.219,47
0,2,02:00:00:7d:c8:14,192.168.1.28,02:00:00:bd:da:2a,192.168.1.7,53
0,2,02:00:00:99:99:03,192.168.1.194,02:00:00:01:f8:99,192.168.1.167,61
0,2,02:00:00:f5:cc:5c,192.168.1.145,02:00:00:c0:4f:68,192.168.1.135,49
0,2,02:00:00:1f:85:43,192.168.1.221,02:00:00:86:2d:a5,192.168.1.106,48
0,2,02:00:00:9d:a3:be,192.168.1.33,02:00:00:16:97:af,192.168.1.18,44
0,1,02:00:00:c1:cc:0f,192.168.1.254,ff:ff:ff:ff:ff:ff,192.168.1.51,42
0,1,02:00:00:7e:4e:a4,192.168.1.184,ff:ff:ff:ff:ff:ff,192.168.1.123,58
0,1,02:00:00:1c:fb:87,192.168.1.6,ff:ff:ff:ff:ff:ff,192.168.1.118,64
0,2,02:00:00:b2:e9:41,192.168.1.104,02:00:00:30:71:01,192.168.1.127,62
0,2,02:00:00:8f:60:ba,192.168.1.58,02:00:00:09:eb:bd,192.168.1.67,58
0,1,02:00:00:50:fd:f3,192.168.1.123,ff:ff:ff:ff:ff:ff,192.168.1.51,62
0,1,02:00:00:60:d1:b2,192.168.1.250,ff:ff:ff:ff:ff:ff,192.168.1.220,52
1,2,DE:AD:BE:EF:00:01,192.168.1.1,02:00:00:c0:4f:68,192.168.1.135,49
0,2,02:00:00:a9:f6:76,192.168.1.21,02:00:00:7e:4e:a4,192.168.1.184,62
0,1,02:00:00:72:2a:61,192.168.1.98,ff:ff:ff:ff:ff:ff,192.168.1.179,55
0,2,02:00:00:19:7c:6b,192.168.1.25,02:00:00:a1:8b:70,192.168.1.115,57
0,2,02:00:00:57:c6:40,192.168.1.11,02:00:00:19:7c:6b,192.168.1.25,62
0,2,02:00:00:60:d1:b2,192.168.1.250,02:00:00:f9:f7:4e,192.168.1.57,56
1,2,DE:AD:BE:EF:00:01,192.168.1.1,02:00:00:06:d1:36,192.168.1.53,47
0,1,02:00:00:e0:c7:c3,192.168.1.181,ff:ff:ff:ff:ff:ff,192.168.1.115,54
0,1,02:00:00:60:d1:b2,192.168.1.250,ff:ff:ff:ff:ff:ff,192.168.1.179,49
0,2,02:00:00:6c:9e:f6,192.168.1.251,02:00:00:b0:88:a8,192.168.1.59,60
0,2,02:00:00:1c:fb:87,192.168.1.6,02:00:00:19:21:17,192.168.1.116,62
1,2,DE:AD:BE:EF:00:01,192.168.1.1,02:00:00:00:3d:33,192.168.1.69,53
0,1,02:00:00:c1:cc:0f,192.168.1.254,ff:ff:ff:ff:ff:ff,192.168.1.184,48
0,1,02:00:00:e4:97:80,192.168.1.66,ff:ff:ff:ff:ff:ff,192.168.1.237,50
0,1,02:00:00:ce:7e:50,192.168.1.46,ff:ff:ff:ff:ff:ff,192.168.1.237,55
0,2,02:00:00:17:a5:d7,192.168.1.88,02:00:00:a9:f6:76,192.168.1.21,53
1,2,DE:AD:BE:EF:00:01,192.168.1.1,02:00:00:d0:27:cc,192.168.1.230,57
0,1,02:00:00:60:d1:b2,192.168.1.250,ff:ff:ff:ff:ff:ff,192.168.1.58,58
0,2,02:00:00:19:7c:6b,192.168.1.25,02:00:00:99:99:03,192.168.1.194,58
0,1,02:00:00:1b:84:fd,192.168.1.220,ff:ff:ff:ff:ff:ff,192.168.1.98,48
0,2,02:00:00:c1:cf:06,192.168.1.137,02:00:00:d0:27:cc,192.168.1.230,53
1,2,DE:AD:BE:EF:00:01,192.168.1.1,02:00:00:a7:af:d3,192.168.1.179,45
0,2,02:00:00:ce:7e:50,192.168.1.46,02:00:00:01:f8:99,192.168.1.167,63
0,1,02:00:00:8f:ee:25,192.168.1.160,ff:ff:ff:ff:ff:ff,192.168.1.21,62
0,1,02:00:00:19:7c:6b,192.168.1.25,ff:ff:ff:ff:ff:ff,192.168.1.250,45
0,2,02:00:00:bd:da:2a,192.168.1.7,02:00:00:5e:27:82,192.168.1.89,64
1,2,DE:AD:BE:EF:00:01,192.168.1.1,02:00:00:58:04:51,192.168.1.72,62
1,2,DE:AD:BE:EF:00:01,192.168.1.1,02:00:00:30:71:01,192.168.1.127,60
0,1,02:00:00:6c:9e:f6,192.168.1.251,ff:ff:ff:ff:ff:ff,192.168.1.123,49
0,1,02:00:00:1b:84:fd,192.168.1.220,ff:ff:ff:ff:ff:ff,192.168.1.51,48
0,2,02:00:00:e4:97:80,192.168.1.66,02:00:00:00:3d:33,192.168.1.69,53
0,1,02:00:00:42:98:7d,192.168.1.200,ff:ff:ff:ff:ff:ff,192.168.1.11,64
0,2,02:00:00:1b:84:fd,192.168.1.220,02:00:00:8b:dd:ba,192.168.1.51,43
0,2,00:00:0A:BB:CC:01,192.168.1.1,02:00:00:01:f8:99,192.168.1.167,47
1,2,DE:AD:BE:EF:00:01,192.168.1.1,02:00:00:1b:84:fd,192.168.1.220,42
1,2,DE:AD:BE:EF:00:01,192.168.1.67,00:00:0A:BB:CC:01,192.168.1.1,58
0,2,02:00:00:1c:fb:87,192.168.1.6,02:00:00:ce:7e:50,192.168.1.46,63
1,2,DE:AD:BE:EF:00:01,192.168.1.1,02:00:00:60:d1:b2,192.168.1.250,46
0,2,02:00:00:bd:da:2a,192.168.1.7,02:00:00:06:d1:36,192.168.1.53,59
0,1,02:00:00:f9:f7:4e,192.168.1.57,ff:ff:ff:ff:ff:ff,192.168.1.104,47
0,2,02:00:00:94:8b:28,192.168.1.60,02:00:00:00:3d:33,192.168.1.69,63
0,2,02:00:00:1f:85:43,192.168.1.221,02:00:00:c1:cc:0f,192.168.1.254,64
0,2,02:00:00:c1:cc:0f,192.168.1.254,02:00:00:57:c6:40,192.168.1.11,64
0,2,02:00:00:09:eb:bd,192.168.1.67,02:00:00:b2:e9:41,192.168.1.104,51
0,2,02:00:00:42:98:7d,192.168.1.200,02:00:00:9d:24:70,192.168.1.219,49
0,1,02:00:00:e4:97:80,192.168.1.66,ff:ff:ff:ff:ff:ff,192.168.1.220,60
0,1,02:00:00:06:d1:36,192.168.1.53,ff:ff:ff:ff:ff:ff,192.168.1.230,54
0,2,00:00:0A:BB:CC:01,192.168.1.1,02:00:00:9d:24:70,192.168.1.219,58
0,2,02:00:00:a1:8b:70,192.168.1.115,02:00:00:00:3d:33,192.168.1.69,51
0,1,02:00:00:60:d1:b2,192.168.1.250,ff:ff:ff:ff:ff:ff,192.168.1.181,54
0,2,02:00:00:1f:85:43,192.168.1.221,02:00:00:a7:af:d3,192.168.1.179,60
1,2,DE:AD:BE:EF:00:01,192.168.1.18,00:00:0A:BB:CC:01,192.168.1.1,59
0,2,02:00:00:06:d1:36,192.168.1.53,02:00:00:8f:ee:25,192.168.1.160,43
0,2,02:00:00:5e:27:82,192.168.1.89,02:00:00:e4:3e:86,192.168.1.144,59
1,2,DE:AD:BE:EF:00:01,192.168.1.106,00:00:0A:BB:CC:01,192.168.1.1,49
0,1,02:00:00:30:71:01,192.168.1.127,ff:ff:ff:ff:ff:ff,192.168.1.46,48
0,2,02:00:00:e0:c7:c3,192.168.1.181,02:00:00:57:c6:40,192.168.1.11,46
1,2,DE:AD:BE:EF:00:01,192.168.1.1,02:00:00:19:21:17,192.168.1.116,48
0,2,02:00:00:8f:60:ba,192.168.1.58,02:00:00:e0:c7:c3,192.168.1.181,62
0,2,02:00:00:57:c6:40,192.168.1.11,02:00:00:c9:2d:60,192.168.1.118,61
0,1,02:00:00:1c:fb:87,192.168.1.6,ff:ff:ff:ff:ff:ff,192.168.1.254,53
0,1,02:00:00:00:3d:33,192.168.1.69,ff:ff:ff:ff:ff:ff,192.168.1.118,46
0,2,02:00:00:b0:88:a8,192.168.1.59,02:00:00:57:01:f9,192.168.1.237,49
0,2,02:00:00:c1:cf:06,192.168.1.137,02:00:00:e4:97:80,192.168.1.66,50
0,2,02:00:00:19:21:17,192.168.1.116,02:00:00:1f:85:43,192.168.1.221,52
0,2,02:00:00:8b:dd:ba,192.168.1.51,02:00:00:a7:af:d3,192.168.1.179,44
0,2,02:00:00:e4:3e:86,192.168.1.144,00:00:0A:BB:CC:01,192.168.1.1,54
0,2,02:00:00:bd:da:2a,192.168.1.7,00:00:0A:BB:CC:01,192.168.1.1,42
0,1,02:00:00:c0:4f:68,192.168.1.135,ff:ff:ff:ff:ff:ff,192.168.1.237,52
0,2,02:00:00:c0:4f:68,192.168.1.135,02:00:00:1f:85:43,192.168.1.221,61
0,1,02:00:00:7d:c8:14,192.168.1.28,ff:ff:ff:ff:ff:ff,192.168.1.167,49
1,2,DE:AD:BE:EF:00:01,192.168.1.21,00:00:0A:BB:CC:01,192.168.1.1,55
0,1,02:00:00:7d:c8:14,192.168.1.28,ff:ff:ff:ff:ff:ff,192.168.1.250,56
0,2,02:00:00:f5:cc:5c,192.168.1.145,02:00:00:42:98:7d,192.168.1.200,64
0,2,02:00:00:8f:60:ba,192.168.1.58,02:00:00:57:01:f9,192.168.1.237,42
0,2,02:00:00:5e:27:82,192.168.1.89,02:00:00:a9:f6:76,192.168.1.21,53
1,2,DE:AD:BE:EF:00:01,192.168.1.1,02:00:00:e0:c7:c3,192.168.1.181,59
0,2,02:00:00:09:eb:bd,192.168.1.67,02:00:00:a9:f6:76,192.168.1.21,57
0,2,02:00:00:a1:8b:70,192.168.1.115,02:00:00:bd:da:2a,192.168.1.7,53
0,2,02:00:00:00:3d:33,192.168.1.69,02:00:00:c1:cc:0f,192.168.1.254,53
0,2,02:00:00:c1:cc:0f,192.168.1.254,02:00:00:f9:f7:4e,192.168.1.57,56
0,2,02:00:00:57:01:f9,192.168.1.237,02:00:00:1c:fb:87,192.168.1.6,57
0,2,02:00:00:9d:a3:be,192.168.1.33,02:00:00:19:21:17,192.168.1.116,48
0,1,02:00:00:f9:f7:4e,192.168.1.57,ff:ff:ff:ff:ff:ff,192.168.1.72,51
1,2,DE:AD:BE:EF:00:01,192.168.1.1,02:00:00:ce:7e:50,192.168.1.46,59
0,2,02:00:00:e4:97:80,192.168.1.66,02:00:00:d0:27:cc,192.168.1.230,48
0,1,02:00:00:94:8b:28,192.168.1.60,ff:ff:ff:ff:ff:ff,192.168.1.69,58
0,1,02:00:00:06:d1:36,192.168.1.53,ff:ff:ff:ff:ff:ff,192.168.1.144,43
1,2,DE:AD:BE:EF:00:01,192.168.1.1,02:00:00:99:99:03,192.168.1.194,52
0,1,02:00:00:e4:97:80,192.168.1.66,ff:ff:ff:ff:ff:ff,192.168.1.60,62
0,1,02:00:00:09:eb:bd,192.168.1.67,ff:ff:ff:ff:ff:ff,192.168.1.179,48
0,2,02:00:00:09:eb:bd,192.168.1.67,02:00:00:06:d1:36,192.168.1.53,60
0,1,02:00:00:06:d1:36,192.168.1.53,ff:ff:ff:ff:ff:ff,192.168.1.160,42
0,2,00:00:0A:BB:CC:01,192.168.1.1,02:00:00:ce:7e:50,192.168.1.46,50
1,2,DE:AD:BE:EF:00:01,192.168.1.219,00:00:0A:BB:CC:01,192.168.1.1,43
1,2,DE:AD:BE:EF:00:01,192.168.1.1,02:00:00:01:f8:99,192.168.1.167,46
0,1,02:00:00:8f:60:ba,192.168.1.58,ff:ff:ff:ff:ff:ff,192.168.1.251,56
0,2,02:00:00:57:c6:40,192.168.1.11,02:00:00:58:04:51,192.168.1.72,57
0,2,02:00:00:1f:85:43,192.168.1.221,02:00:00:c1:cc:0f,192.168.1.254,52
0,2,02:00:00:d0:27:cc,192.168.1.230,02:00:00:42:98:7d,192.168.1.200,48
0,2,02:00:00:a7:af:d3,192.168.1.179,02:00:00:a9:f6:76,192.168.1.21,45
0,1,02:00:00:ce:7e:50,192.168.1.46,ff:ff:ff:ff:ff:ff,192.168.1.98,49
0,1,02:00:00:e0:c7:c3,192.168.1.181,ff:ff:ff:ff:ff:ff,192.168.1.72,52
0,1,02:00:00:16:97:af,192.168.1.18,ff:ff:ff:ff:ff:ff,192.168.1.194,64
0,1,02:00:00:a9:f6:76,192.168.1.21,ff:ff:ff:ff:ff:ff,192.168.1.230,50
0,1,00:00:0A:BB:CC:01,192.168.1.1,ff:ff:ff:ff:ff:ff,192.168.1.59,55
0,2,02:00:00:72:2a:61,192.168.1.98,02:00:00:42:98:7d,192.168.1.200,50
0,1,02:00:00:c9:2d:60,192.168.1.118,ff:ff:ff:ff:ff:ff,192.168.1.6,57
0,1,02:00:00:9d:24:70,192.168.1.219,ff:ff:ff:ff:ff:ff,192.168.1.145,45
1,2,DE:AD:BE:EF:00:01,192.168.1.1,02:00:00:09:eb:bd,192.168.1.67,55
0,2,02:00:00:bd:da:2a,192.168.1.7,02:00:00:17:a5:d7,192.168.1.88,55
0,1,00:00:0A:BB:CC:01,192.168.1.1,ff:ff:ff:ff:ff:ff,192.168.1.135,42
0,1,02:00:00:8b:dd:ba,192.168.1.51,ff:ff:ff:ff:ff:ff,192.168.1.194,53
0,1,02:00:00:a9:f6:76,192.168.1.21,ff:ff:ff:ff:ff:ff,192.168.1.167,44
1,2,DE:AD:BE:EF:00:01,192.168.1.144,00:00:0A:BB:CC:01,192.168.1.1,46
0,2,02:00:00:a9:f6:76,192.168.1.21,02:00:00:1f:85:43,192.168.1.221,62
0,1,02:00:00:c9:2d:60,192.168.1.118,ff:ff:ff:ff:ff:ff,192.168.1.59,45
0,1,02:00:00:6c:9e:f6,192.168.1.251,ff:ff:ff:ff:ff:ff,192.168.1.118,51
0,1,02:00:00:a1:8b:70,192.168.1.115,ff:ff:ff:ff:ff:ff,192.168.1.6,54
0,2,02:00:00:06:d1:36,192.168.1.53,02:00:00:a1:8b:70,192.168.1.115,63
0,2,02:00:00:60:d1:b2,192.168.1.250,02:00:00:ce:7e:50,192.168.1.46,45
0,1,02:00:00:c0:4f:68,192.168.1.135,ff:ff:ff:ff:ff:ff,192.168.1.137,45
0,2,02:00:00:57:01:f9,192.168.1.237,02:00:00:c1:cc:0f,192.168.1.254,47
0,1,02:00:00:30:71:01,192.168.1.127,ff:ff:ff:ff:ff:ff,192.168.1.28,42
0,2,02:00:00:6c:9e:f6,192.168.1.251,02:00:00:72:2a:61,192.168.1.98,64
0,2,02:00:00:8b:dd:ba,192.168.1.51,02:00:00:f9:f7:4e,192.168.1.57,61
1,2,DE:AD:BE:EF:00:01,192.168.1.58,00:00:0A:BB:CC:01,192.168.1.1,50
0,2,02:00:00:7d:c8:14,192.168.1.28,02:00:00:8f:60:ba,192.168.1.58,60
0,2,02:00:00:17:a5:d7,192.168.1.88,02:00:00:19:7c:6b,192.168.1.25,44
0,1,02:00:00:58:04:51,192.168.1.72,ff:ff:ff:ff:ff:ff,192.168.1.1,54
0,1,02:00:00:7e:4e:a4,192.168.1.184,ff:ff:ff:ff:ff:ff,192.168.1.69,47
0,1,02:00:00:e4:97:80,192.168.1.66,ff:ff:ff:ff:ff:ff,192.168.1.18,43
0,2,02:00:00:30:71:01,192.168.1.127,02:00:00:00:3d:33,192.168.1.69,53
0,2,02:00:00:c9:2d:60,192.168.1.118,02:00:00:58:04:51,192.168.1.72,52
0,2,02:00:00:8f:ee:25,192.168.1.160,02:00:00:1b:84:fd,192.168.1.220,60
0,2,02:00:00:72:2a:61,192.168.1.98,02:00:00:c1:cf:06,192.168.1.137,49
0,1,02:00:00:06:d1:36,192.168.1.53,ff:ff:ff:ff:ff:ff,192.168.1.6,43
0,1,02:00:00:50:fd:f3,192.168.1.123,ff:ff:ff:ff:ff:ff,192.168.1.6,46
0,2,02:00:00:ce:7e:50,192.168.1.46,02:00:00:00:3d:33,192.168.1.69,51
0,1,02:00:00:b2:e9:41,192.168.1.104,ff:ff:ff:ff:ff:ff,192.168.1.181,55
0,1,02:00:00:bd:da:2a,192.168.1.7,ff:ff:ff:ff:ff:ff,192.168.1.18,46
0,1,02:00:00:3c:0d:6b,192.168.1.214,ff:ff:ff:ff:ff:ff,192.168.1.135,58
0,2,02:00:00:1c:fb:87,192.168.1.6,02:00:00:6c:9e:f6,192.168.1.251,64
0,2,00:00:0A:BB:CC:01,192.168.1.1,02:00:00:09:eb:bd,192.168.1.67,59
0,1,02:00:00:99:99:03,192.168.1.194,ff:ff:ff:ff:ff:ff,192.168.1.179,62
0,1,02:00:00:60:d1:b2,192.168.1.250,ff:ff:ff:ff:ff:ff,192.168.1.51,55
0,1,02:00:00:1f:85:43,192.168.1.221,ff:ff:ff:ff:ff:ff,192.168.1.254,61
0,2,02:00:00:f9:f7:4e,192.168.1.57,02:00:00:ce:7e:50,192.168.1.46,63
0,2,02:00:00:8f:ee:25,192.168.1.160,02:00:00:6c:9e:f6,192.168.1.251,63
0,1,02:00:00:1b:84:fd,192.168.1.220,ff:ff:ff:ff:ff:ff,192.168.1.106,55
0,1,02:00:00:30:71:01,192.168.1.127,ff:ff:ff:ff:ff:ff,192.168.1.18,61
1,2,DE:AD:BE:EF:00:01,192.168.1.1,02:00:00:ce:7e:50,192.168.1.46,44
0,1,02:00:00:07:3b:79,192.168.1.229,ff:ff:ff:ff:ff:ff,192.168.1.118,57
0,1,02:00:00:6c:9e:f6,192.168.1.251,ff:ff:ff:ff:ff:ff,192.168.1.60,60
1,2,DE:AD:BE:EF:00:01,192.168.1.251,00:00:0A:BB:CC:01,192.168.1.1,55
0,1,02:00:00:b2:e9:41,192.168.1.104,ff:ff:ff:ff:ff:ff,192.168.1.7,42
0,1,02:00:00:c1:cc:0f,192.168.1.254,ff:ff:ff:ff:ff:ff,192.168.1.72,60
0,1,02:00:00:19:7c:6b,192.168.1.25,ff:ff:ff:ff:ff:ff,192.168.1.116,52
0,1,02:00:00:30:71:01,192.168.1.127,ff:ff:ff:ff:ff:ff,192.168.1.11,45
0,1,02:00:00:30:71:01,192.168.1.127,ff:ff:ff:ff:ff:ff,192.168.1.194,47
0,1,02:00:00:60:d1:b2,192.168.1.250,ff:ff:ff:ff:ff:ff,192.168.1.60,63
0,2,02:00:00:ce:7e:50,192.168.1.46,02:00:00:7d:c8:14,192.168.1.28,60
0,1,02:00:00:94:8b:28,192.168.1.60,ff:ff:ff:ff:ff:ff,192.168.1.106,54
0,1,00:00:0A:BB:CC:01,192.168.1.1,ff:ff:ff:ff:ff:ff,192.168.1.230,60
0,1,02:00:00:c0:4f:68,192.168.1.135,ff:ff:ff:ff:ff:ff,192.168.1.21,58
0,2,02:00:00:00:3d:33,192.168.1.69,02:00:00:8f:60:ba,192.168.1.58,58
0,2,02:00:00:1c:fb:87,192.168.1.6,02:00:00:a1:8b:70,192.168.1.115,63
0,1,02:00:00:7e:4e:a4,192.168.1.184,ff:ff:ff:ff:ff:ff,192.168.1.219,59
0,1,02:00:00:c1:cf:06,192.168.1.137,ff:ff:ff:ff:ff:ff,192.168.1.104,59
1,2,DE:AD:BE:EF:00:01,192.168.1.1,02:00:00:1f:85:43,192.168.1.221,59
0,1,02:00:00:42:98:7d,192.168.1.200,ff:ff:ff:ff:ff:ff,192.168.1.127,54
0,2,02:00:00:1f:85:43,192.168.1.221,02:00:00:1b:84:fd,192.168.1.220,57
1,2,DE:AD:BE:EF:00:01,192.168.1.1,02:00:00:50:fd:f3,192.168.1.123,47
0,1,02:00:00:57:c6:40,192.168.1.11,ff:ff:ff:ff:ff:ff,192.168.1.18,57
1,2,DE:AD:BE:EF:00:01,192.168.1.1,02:00:00:99:99:03,192.168.1.194,50
0,1,02:00:00:6c:9e:f6,192.168.1.251,ff:ff:ff:ff:ff:ff,192.168.1.57,51
1,2,DE:AD:BE:EF:00:01,192.168.1.1,02:00:00:1b:84:fd,192.168.1.220,48
1,2,DE:AD:BE:EF:00:01,192.168.1.229,00:00:0A:BB:CC:01,192.168.1.1,60
0,2,02:00:00:c1:cc:0f,192.168.1.254,02:00:00:30:71:01,192.168.1.127,59
1,2,DE:AD:BE:EF:00:01,192.168.1.33,00:00:0A:BB:CC:01,192.168.1.1,47
0,1,02:00:00:1b:84:fd,192.168.1.220,ff:ff:ff:ff:ff:ff,192.168.1.18,61
0,1,02:00:00:9d:24:70,192.168.1.219,ff:ff:ff:ff:ff:ff,192.168.1.118,45
0,1,02:00:00:86:2d:a5,192.168.1.106,ff:ff:ff:ff:ff:ff,192.168.1.254,56
0,2,02:00:00:9d:24:70,192.168.1.219,02:00:00:50:fd:f3,192.168.1.123,55
0,1,02:00:00:99:99:03,192.168.1.194,ff:ff:ff:ff:ff:ff,192.168.1.18,60
0,1,02:00:00:42:98:7d,192.168.1.200,ff:ff:ff:ff:ff:ff,192.168.1.181,44
0,1,02:00:00:9d:a3:be,192.168.1.33,ff:ff:ff:ff:ff:ff,192.168.1.219,48
0,2,02:00:00:00:3d:33,192.168.1.69,02:00:00:b2:e9:41,192.168.1.104,60
